date,dau,wau,mau,total_events,sessions,avg_session_duration_minutes,total_session_duration_minutes,stickiness_dau_mau,events_per_active_user,sessions_per_active_user
2024-09-14,655,3465,6937,686,682,7.748804664723033,5315.68,9.442121954735477,1.047328244274809,1.0412213740458016
2024-09-15,625,3450,6984,644,637,7.367173913043478,4744.46,8.949026345933563,1.0304,1.0192
2024-09-16,669,3514,7028,706,700,7.897351274787535,5575.53,9.519066590779738,1.055306427503737,1.046337817638266
2024-09-17,644,3538,7054,683,673,7.50913616398243,5128.74,9.129571874113978,1.06055900621118,1.045031055900621
2024-09-18,704,3564,7081,736,723,7.537717391304348,5547.76,9.94209857364779,1.0454545454545454,1.0269886363636365
2024-09-19,675,3592,7104,706,699,7.917181303116147,5589.53,9.50168918918919,1.045925925925926,1.0355555555555556
2024-09-20,649,3628,7151,677,668,7.694401772525849,5209.11,9.075653754719621,1.0431432973805854,1.029275808936826
2024-09-21,671,3627,7182,710,701,7.853408450704226,5575.92,9.342801448064606,1.0581222056631894,1.044709388971684
2024-09-22,682,3642,7215,719,712,7.807816411682892,5613.82,9.452529452529452,1.0542521994134897,1.0439882697947214
2024-09-23,696,3642,7274,735,727,7.629102040816327,5607.39,9.56832554302997,1.0560344827586208,1.0445402298850575
2024-09-24,647,3650,7314,672,663,7.964360119047619,5352.05,8.84604867377632,1.0386398763523956,1.0247295208655331
2024-09-25,684,3649,7349,713,705,7.616830294530154,5430.8,9.307388760375561,1.0423976608187135,1.030701754385965
2024-09-26,679,3642,7367,712,705,7.862738764044945,5598.27,9.216777521379123,1.04860088365243,1.0382916053019147
2024-09-27,669,3646,7389,694,690,7.787593659942363,5404.59,9.053999187982136,1.0373692077727952,1.031390134529148
2024-09-28,713,3698,7422,742,735,7.805080862533693,5791.37,9.6065750471571,1.040673211781206,1.0308555399719495
2024-09-29,697,3726,7464,738,725,7.935785907859078,5856.61,9.338156484458736,1.0588235294117647,1.0401721664275467
2024-09-30,677,3717,7512,710,699,7.976267605633803,5663.15,9.012247071352503,1.048744460856721,1.032496307237814
2024-10-01,740,3790,7555,790,779,7.656,6048.24,9.794837855724687,1.0675675675675675,1.0527027027027027
2024-10-02,675,3781,7600,694,690,7.822262247838617,5428.65,8.881578947368421,1.0281481481481483,1.0222222222222221
2024-10-03,718,3792,7632,763,751,7.881520314547838,6013.6,9.40775681341719,1.0626740947075208,1.0459610027855153
2024-10-04,698,3812,7643,734,722,7.824959128065395,5743.52,9.132539578699465,1.0515759312320916,1.0343839541547277
2024-10-05,715,3865,7681,749,743,7.498571428571429,5616.43,9.308683765134749,1.0475524475524476,1.0391608391608391
2024-10-06,740,3888,7696,776,765,7.901494845360825,6131.56,9.615384615384617,1.0486486486486486,1.0337837837837838
2024-10-07,780,3977,7724,818,811,7.516320293398533,6148.35,10.098394614189539,1.0487179487179488,1.0397435897435898
2024-10-08,719,3965,7762,750,741,7.920293333333333,5940.22,9.263076526668385,1.043115438108484,1.0305980528511822
2024-10-09,726,3977,7798,750,744,7.545066666666667,5658.8,9.310079507566043,1.0330578512396693,1.024793388429752
2024-10-10,728,3936,7819,769,762,7.53668400520156,5795.71,9.310653536257833,1.0563186813186813,1.0467032967032968
2024-10-11,759,3983,7845,784,775,7.865293367346939,6166.39,9.674952198852772,1.0329380764163374,1.0210803689064558
2024-10-12,736,4020,7874,766,753,7.702911227154047,5900.43,9.34721869443739,1.0407608695652173,1.0230978260869565
2024-10-13,746,4018,7911,785,776,7.8065605095541395,6128.15,9.429907723423083,1.052278820375335,1.0402144772117963
2024-10-14,786,4007,7946,831,818,7.832190132370638,6508.55,9.89176944374528,1.0572519083969465,1.0407124681933841
2024-10-15,750,4052,7985,775,768,7.61116129032258,5898.65,9.39261114589856,1.0333333333333334,1.024
2024-10-16,748,4061,7998,781,775,7.932727272727273,6195.46,9.352338084521131,1.0441176470588236,1.036096256684492
2024-10-17,793,4107,8049,830,818,7.786084337349397,6462.45,9.852155547272954,1.0466582597730139,1.0315258511979823
2024-10-18,736,4096,8070,763,757,7.575072083879423,5779.78,9.120198265179678,1.0366847826086956,1.028532608695652
2024-10-19,741,4122,8087,771,763,7.605395590142672,5863.76,9.162853963150736,1.040485829959514,1.0296896086369771
2024-10-20,789,4122,8118,835,823,7.729844311377246,6454.42,9.719142645971916,1.0583016476552598,1.0430925221799747
2024-10-21,744,4099,8148,777,771,7.958751608751609,6183.95,9.131075110456553,1.0443548387096775,1.0362903225806452
2024-10-22,766,4099,8169,805,796,7.752012422360249,6240.37,9.376912718815031,1.0509138381201044,1.0391644908616189
2024-10-23,801,4141,8212,842,829,7.592125890736342,6392.57,9.754018509498295,1.0511860174781522,1.034956304619226
2024-10-24,782,4149,8243,812,805,7.679236453201971,6235.54,9.486837316510979,1.0383631713554988,1.0294117647058822
2024-10-25,777,4165,8273,821,810,8.181059683313032,6716.65,9.391998065997823,1.0566280566280566,1.0424710424710424
2024-10-26,806,4215,8311,851,836,7.812808460634548,6648.7,9.697990614847791,1.0558312655086848,1.0372208436724566
2024-10-27,795,4214,8335,828,821,7.550893719806764,6252.14,9.538092381523695,1.0415094339622641,1.0327044025157233
2024-10-28,814,4264,8342,849,841,7.952143698468786,6751.37,9.757851834092545,1.042997542997543,1.0331695331695332
2024-10-29,786,4287,8372,826,813,7.783728813559321,6429.36,9.388437649307214,1.0508905852417303,1.034351145038168
2024-10-30,852,4311,8418,891,882,7.71270482603816,6872.02,10.121168923734853,1.045774647887324,1.0352112676056338
2024-10-31,803,4379,8468,839,830,7.888057210965435,6618.08,9.482758620689655,1.0448318804483188,1.033623910336239
2024-11-01,846,4443,8514,904,887,7.924590707964602,7163.83,9.936575052854122,1.0685579196217494,1.0484633569739952
2024-11-02,774,4394,8525,808,803,7.751089108910891,6262.88,9.079178885630498,1.0439276485788114,1.0374677002583979
2024-11-03,855,4454,8587,892,886,7.707769058295964,6875.33,9.956911610574123,1.0432748538011696,1.0362573099415204
2024-11-04,813,4444,8611,861,844,7.832020905923345,6743.37,9.441412147253512,1.0590405904059041,1.038130381303813
2024-11-05,783,4421,8642,820,807,7.897719512195122,6476.13,9.060402684563758,1.0472541507024267,1.0306513409961686
2024-11-06,807,4399,8660,852,840,7.795211267605635,6641.52,9.318706697459584,1.0557620817843867,1.0408921933085502
2024-11-07,804,4396,8692,842,832,7.621852731591449,6417.6,9.249884951679705,1.0472636815920398,1.0348258706467661
2024-11-08,844,4423,8707,895,876,7.498525139664805,6711.18,9.693350178017687,1.0604265402843602,1.037914691943128
2024-11-09,831,4463,8743,863,857,7.799582850521436,6731.04,9.50474665446643,1.0385078219013237,1.0312876052948254
2024-11-10,822,4436,8784,861,851,8.01745644599303,6903.03,9.35792349726776,1.0474452554744527,1.035279805352798
2024-11-11,843,4472,8814,877,868,7.984937286202965,7002.79,9.564329475833901,1.040332147093713,1.029655990510083
2024-11-12,825,4498,8829,866,857,7.948221709006928,6883.16,9.344206591913014,1.0496969696969698,1.0387878787878788
2024-11-13,882,4509,8854,938,923,7.73316631130064,7253.71,9.961599277162863,1.0634920634920635,1.0464852607709751
2024-11-14,866,4533,8906,899,884,8.040022246941046,7227.98,9.723781720188637,1.03810623556582,1.0207852193995381
2024-11-15,858,4549,8931,891,885,7.867149270482604,7009.63,9.606986899563319,1.0384615384615385,1.0314685314685315
2024-11-16,838,4559,8955,888,880,7.889887387387388,7006.22,9.357900614182022,1.0596658711217184,1.0501193317422435
2024-11-17,890,4630,9017,923,914,7.800736728060672,7200.08,9.870245092602861,1.0370786516853931,1.0269662921348315
2024-11-18,874,4652,9037,914,908,7.936192560175055,7253.68,9.67135111209472,1.045766590389016,1.0389016018306636
2024-11-19,921,4717,9090,976,960,7.966997950819672,7775.79,10.132013201320133,1.0597176981541803,1.0423452768729642
2024-11-20,835,4683,9104,875,866,7.753805714285714,6784.58,9.171792618629174,1.0479041916167664,1.037125748502994
2024-11-21,807,4623,9125,854,840,7.8102810304449655,6669.9800000000005,8.843835616438355,1.0582403965303593,1.0408921933085502
2024-11-22,844,4631,9156,885,876,7.979242937853107,7061.63,9.217999126256007,1.0485781990521328,1.037914691943128
2024-11-23,834,4630,9176,876,866,7.794897260273973,6828.33,9.088927637314734,1.0503597122302157,1.038369304556355
2024-11-24,906,4632,9221,953,944,7.739433368310598,7375.68,9.825398546795357,1.0518763796909492,1.0419426048565121
2024-11-25,911,4684,9249,953,945,7.748268625393495,7384.1,9.849713482538652,1.0461031833150385,1.0373216245883645
2024-11-26,863,4650,9271,913,900,7.523504928806133,6868.96,9.30859669938518,1.0579374275782156,1.0428736964078795
2024-11-27,909,4716,9307,946,932,7.788583509513742,7368.0,9.766842161813688,1.0407040704070407,1.0253025302530252
2024-11-28,894,4773,9341,937,929,8.289114194236927,7766.9,9.570709774114121,1.0480984340044743,1.0391498881431767
2024-11-29,920,4778,9378,963,950,7.811568016614745,7522.54,9.810194071230539,1.0467391304347826,1.0326086956521738
2024-11-30,911,4829,9395,949,941,7.903782929399368,7500.69,9.69664715274082,1.0417124039517014,1.0329308452250274
2024-12-01,871,4846,9438,907,903,8.035678059536934,7288.36,9.228650137741047,1.0413318025258325,1.036739380022962
2024-12-02,905,4824,9465,939,931,7.7919595314164,7316.65,9.561542525092445,1.0375690607734807,1.0287292817679559
2024-12-03,913,4885,9493,962,948,8.17429313929314,7863.67,9.617612977983777,1.0536692223439212,1.0383351588170866
2024-12-04,932,4896,9528,977,962,7.925138178096213,7742.86,9.781696053736356,1.048283261802575,1.0321888412017168
2024-12-05,921,4921,9548,979,964,8.117987742594485,7947.51,9.645999162128193,1.0629750271444083,1.0466883821932682
2024-12-06,903,4869,9572,933,929,7.746216505894963,7227.22,9.433765148349352,1.0332225913621262,1.0287929125138426
2024-12-07,966,4917,9608,1015,1001,7.529064039408867,7642.0,10.054121565362198,1.0507246376811594,1.036231884057971
2024-12-08,895,4948,9626,936,927,7.532264957264957,7050.2,9.297735300228547,1.0458100558659218,1.035754189944134
2024-12-09,937,4947,9644,976,964,7.800389344262295,7613.18,9.715885524678557,1.0416221985058698,1.0288153681963714
2024-12-10,893,4939,9694,928,920,7.566584051724138,7021.79,9.211883639364556,1.0391937290033595,1.0302351623740202
2024-12-11,974,4978,9728,1016,1003,8.067194881889764,8196.27,10.01233552631579,1.0431211498973305,1.0297741273100616
2024-12-12,915,4969,9763,966,950,7.404171842650104,7152.43,9.372119225647854,1.0557377049180328,1.0382513661202186
2024-12-13,983,5027,9799,1038,1030,7.779142581888246,8074.75,10.031635881212368,1.0559511698880977,1.0478128179043744
2024-12-14,918,5004,9819,958,946,7.545553235908142,7228.64,9.349220898258478,1.0435729847494553,1.0305010893246187
2024-12-15,986,5054,9843,1026,1011,7.85692007797271,8061.2,10.01727115716753,1.0405679513184585,1.0253549695740365
2024-12-16,936,5057,9869,975,964,7.679005128205128,7487.03,9.484243591042658,1.0416666666666667,1.0299145299145298
2024-12-17,959,5100,9886,1009,999,7.916005946481665,7987.25,9.700586688246005,1.0521376433785192,1.0417101147028154
2024-12-18,1018,5142,9930,1071,1054,7.703482726423903,8250.43,10.251762336354481,1.0520628683693516,1.0353634577603144
2024-12-19,926,5149,9935,966,959,7.7197722567287785,7457.3,9.320583794665325,1.043196544276458,1.0356371490280778
2024-12-20,1018,5195,9966,1071,1059,7.647357609710551,8190.32,10.21473008227975,1.0520628683693516,1.0402750491159136
2024-12-21,1014,5235,10012,1052,1042,7.736891634980989,8139.21,10.127846584099082,1.0374753451676528,1.0276134122287968
2024-12-22,1009,5243,10047,1065,1047,7.856028169014085,8366.67,10.042798845426496,1.0555004955401388,1.037661050545094
2024-12-23,971,5276,10090,1014,1006,8.03595660749507,8148.46,9.623389494549059,1.0442842430484036,1.036045314109166
2024-12-24,1047,5314,10149,1099,1083,7.678853503184713,8439.06,10.31628731894768,1.049665711556829,1.0343839541547277
2024-12-25,973,5289,10171,1024,1005,7.893427734375,8082.87,9.56641431520991,1.052415210688592,1.0328879753340185
2024-12-26,1032,5327,10218,1093,1076,7.8842451967063125,8617.48,10.099823840281855,1.059108527131783,1.0426356589147288
2024-12-27,1016,5315,10262,1066,1053,7.836003752345216,8353.18,9.900604170726954,1.0492125984251968,1.0364173228346456
2024-12-28,979,5315,10282,1025,1013,7.777882926829268,7972.33,9.521493872787396,1.0469867211440245,1.034729315628192
2024-12-29,1013,5324,10317,1060,1051,7.925292452830188,8400.81,9.81874575942619,1.0463968410661402,1.03751233958539
2024-12-30,1045,5403,10363,1095,1085,7.493598173515982,8205.49,10.083952523400558,1.0478468899521531,1.0382775119617225
2024-12-31,1022,5369,10409,1088,1070,7.870367647058822,8562.96,9.818426361802286,1.0645792563600782,1.0469667318982387
2025-01-01,997,5402,10438,1051,1038,7.828211227402474,8227.45,9.551638244874496,1.0541624874623872,1.041123370110331
2025-01-02,1018,5407,10466,1062,1050,7.808860640301319,8293.01,9.726734186890884,1.043222003929273,1.031434184675835
2025-01-03,1037,5424,10494,1077,1065,7.812061281337048,8413.59,9.881837240327807,1.038572806171649,1.0270009643201543
2025-01-04,1029,5464,10515,1084,1070,7.9544649446494455,8622.64,9.78601997146933,1.053449951409135,1.0398445092322643
2025-01-05,1036,5468,10552,1090,1081,7.625220183486238,8311.49,9.818043972706596,1.0521235521235521,1.0434362934362935
2025-01-06,1062,5477,10601,1117,1100,7.789659803043867,8701.05,10.017922837468163,1.051789077212806,1.0357815442561205
2025-01-07,1050,5515,10640,1101,1088,7.832107175295186,8623.15,9.868421052631579,1.0485714285714285,1.036190476190476
2025-01-08,1035,5520,10676,1086,1075,7.8091804788213635,8480.77,9.694642188085426,1.0492753623188407,1.038647342995169
2025-01-09,1042,5535,10699,1106,1086,7.799385171790235,8626.12,9.739227965230397,1.0614203454894433,1.0422264875239924
2025-01-10,1064,5545,10732,1116,1106,7.946998207885305,8868.85,9.914275065225493,1.0488721804511278,1.0394736842105263
2025-01-11,1069,5570,10747,1119,1102,7.764298480786416,8688.25,9.946961942867777,1.0467726847521048,1.0308699719363892
2025-01-12,1040,5590,10779,1080,1066,7.604379629629629,8212.73,9.648390388718806,1.0384615384615385,1.025
2025-01-13,1028,5542,10800,1085,1072,7.7298064516129035,8386.84,9.518518518518519,1.0554474708171206,1.0428015564202335
2025-01-14,1083,5561,10842,1148,1135,7.745418118466898,8891.74,9.988931931377975,1.0600184672206834,1.0480147737765466
2025-01-15,1106,5592,10881,1168,1153,7.759674657534246,9063.3,10.164506938700487,1.0560578661844484,1.04249547920434
2025-01-16,1022,5596,10913,1082,1067,7.690619223659889,8321.25,9.364977549711353,1.0587084148727985,1.044031311154599
2025-01-17,1068,5613,10947,1118,1107,7.741305903398927,8654.78,9.75609756097561,1.046816479400749,1.0365168539325842
2025-01-18,1079,5655,10997,1126,1111,7.771047957371226,8750.2,9.81176684550332,1.0435588507877664,1.0296570898980537
2025-01-19,1059,5674,11010,1111,1097,7.777020702070208,8640.27,9.618528610354224,1.0491029272898962,1.0358829084041548
2025-01-20,1092,5735,11030,1142,1131,7.7897197898423824,8895.86,9.900271985494106,1.0457875457875458,1.0357142857142858
2025-01-21,1114,5781,11058,1164,1154,7.65979381443299,8916.0,10.074154458310726,1.0448833034111311,1.0359066427289048
2025-01-22,1110,5750,11110,1171,1154,7.9569257045260455,9317.56,9.99099909990999,1.054954954954955,1.0396396396396397
2025-01-23,1087,5808,11149,1147,1135,7.563190932868352,8674.98,9.749753341106826,1.0551977920883164,1.0441582336706532
2025-01-24,1155,5814,11196,1204,1193,7.9781727574750825,9605.72,10.316184351554126,1.0424242424242425,1.032900432900433
2025-01-25,1063,5807,11222,1136,1115,7.735422535211268,8787.44,9.472464801283193,1.0686735653809971,1.0489181561618062
2025-01-26,1125,5839,11239,1172,1162,7.683515358361775,9005.08,10.009787347628793,1.0417777777777777,1.032888888888889
2025-01-27,1104,5853,11282,1173,1152,7.978150042625747,9358.37,9.785499024995568,1.0625,1.0434782608695652
2025-01-28,1081,5844,11315,1127,1111,7.679370008873114,8654.65,9.553689792311092,1.0425531914893618,1.0277520814061054
2025-01-29,1127,5879,11321,1184,1173,7.780118243243243,9211.66,9.954950976062186,1.0505767524401064,1.0408163265306123
2025-01-30,1155,5974,11352,1212,1198,7.799554455445544,9453.06,10.174418604651162,1.0493506493506493,1.0372294372294373
2025-01-31,1038,5892,11389,1091,1073,7.899770852428964,8618.65,9.114057423830012,1.0510597302504816,1.033718689788054
2025-02-01,1127,5911,11434,1174,1161,7.79896933560477,9155.99,9.856568130138184,1.04170363797693,1.0301685891748003
2025-02-02,1186,5939,11457,1239,1225,7.713640032284101,9557.2,10.351750021820722,1.0446880269814502,1.0328836424957841
2025-02-03,1154,5973,11492,1216,1197,7.923980263157894,9635.56,10.041768186564566,1.0537261698440208,1.0372616984402079
2025-02-04,1111,6006,11540,1160,1143,7.800939655172414,9049.09,9.627383015597921,1.0441044104410442,1.028802880288029
2025-02-05,1127,6035,11557,1185,1165,7.906075949367089,9368.7,9.751665657177467,1.051464063886424,1.033717834960071
2025-02-06,1140,6020,11589,1185,1177,7.526497890295358,8918.9,9.83691431529899,1.0394736842105263,1.0324561403508772
2025-02-07,1151,6081,11623,1206,1191,7.879195688225539,9502.31,9.902778972726491,1.047784535186794,1.0347523892267594
2025-02-08,1101,6083,11670,1151,1134,7.884370112945265,9074.91,9.434447300771208,1.0454132606721163,1.0299727520435968
2025-02-09,1108,6017,11706,1167,1156,7.880137103684662,9196.12,9.465231505211003,1.0532490974729243,1.0433212996389891
2025-02-10,1173,6051,11730,1242,1222,7.982302737520129,9914.02,10.0,1.0588235294117647,1.041773231031543
2025-02-11,1155,6059,11772,1211,1205,7.921172584640794,9592.54,9.811416921508664,1.0484848484848486,1.0432900432900434
2025-02-12,1155,6089,11810,1207,1197,7.696271748135874,9289.4,9.779847586790854,1.045021645021645,1.0363636363636364
2025-02-13,1058,6039,11827,1113,1105,7.944609164420486,8842.35,8.945632873932526,1.051984877126654,1.0444234404536863
2025-02-14,1172,6004,11849,1237,1215,8.176717865804365,10114.6,9.891130053169043,1.0554607508532423,1.036689419795222
2025-02-15,1198,6060,11891,1245,1235,7.536610441767068,9383.08,10.074846522580103,1.0392320534223707,1.0308848080133557
2025-02-16,1151,6106,11917,1204,1191,8.043405315614619,9684.26,9.658471091717715,1.0460469157254562,1.0347523892267594
2025-02-17,1189,6107,11961,1249,1233,7.835420336269015,9786.44,9.940640414681047,1.0504625735912532,1.0370058873002523
2025-02-18,1158,6114,11983,1214,1201,7.748533772652388,9406.72,9.66369022782275,1.0483592400690847,1.03713298791019
2025-02-19,1222,6191,12022,1281,1265,7.799859484777518,9991.62,10.164698053568458,1.0482815057283141,1.0351882160392798
2025-02-20,1197,6262,12053,1262,1244,8.049294770206021,10158.21,9.931137476147017,1.0543024227234754,1.039264828738513
2025-02-21,1152,6246,12080,1204,1191,7.757857142857143,9340.46,9.536423841059603,1.0451388888888888,1.0338541666666667
2025-02-22,1252,6268,12118,1327,1309,7.820655614167295,10378.01,10.331737910546295,1.0599041533546325,1.0455271565495208
2025-02-23,1228,6339,12160,1299,1282,7.744642032332564,10060.29,10.098684210526315,1.0578175895765471,1.0439739413680782
2025-02-24,1219,6384,12185,1287,1267,8.012634032634033,10312.26,10.004103405826836,1.0557834290401968,1.0393765381460214
2025-02-25,1209,6414,12209,1275,1260,7.824039215686274,9975.65,9.902530919813254,1.054590570719603,1.0421836228287842
2025-02-26,1281,6441,12236,1338,1327,7.874364723467862,10535.9,10.469107551487413,1.044496487119438,1.0359094457455114
2025-02-27,1248,6517,12263,1307,1294,7.841384850803367,10248.69,10.176955068091004,1.047275641025641,1.0368589743589745
2025-02-28,1200,6517,12305,1263,1246,7.832929532858274,9892.99,9.752133279154815,1.0525,1.0383333333333333
2025-03-01,1228,6501,12340,1289,1275,7.742986811481768,9980.71,9.951377633711507,1.049674267100977,1.038273615635179
2025-03-02,1220,6483,12364,1278,1263,7.88044600938967,10071.21,9.867356842445812,1.0475409836065575,1.0352459016393443
2025-03-03,1245,6520,12396,1321,1305,7.672535957607873,10135.42,10.043562439496611,1.0610441767068273,1.0481927710843373
2025-03-04,1281,6567,12413,1341,1317,8.130604026845637,10903.14,10.319825988882624,1.0468384074941453,1.0281030444964872
2025-03-05,1280,6544,12440,1352,1329,7.825096153846155,10579.53,10.289389067524116,1.05625,1.03828125
2025-03-06,1229,6509,12478,1306,1290,7.8322052067381325,10228.86,9.849334829299568,1.062652563059398,1.049633848657445
2025-03-07,1296,6576,12506,1370,1353,7.834255474452555,10732.93,10.363025747641132,1.0570987654320987,1.0439814814814814
2025-03-08,1286,6651,12533,1341,1327,7.6499999999999995,10258.65,10.26091119444666,1.0427682737169517,1.0318818040435458
2025-03-09,1254,6655,12577,1314,1297,7.798447488584475,10247.16,9.970581219686729,1.0478468899521531,1.0342902711323765
2025-03-10,1260,6679,12596,1317,1306,7.763492786636295,10224.52,10.003175611305176,1.0452380952380953,1.0365079365079366
2025-03-11,1249,6615,12617,1327,1306,7.79792012057272,10347.84,9.899342157406673,1.0624499599679744,1.0456365092073658
2025-03-12,1260,6624,12662,1324,1306,7.639478851963746,10114.67,9.951034591691677,1.0507936507936508,1.0365079365079366
2025-03-13,1288,6666,12691,1367,1347,7.646554498902707,10452.84,10.14892443463872,1.061335403726708,1.045807453416149
2025-03-14,1261,6626,12721,1331,1317,7.985770097670923,10629.06,9.912742708906533,1.055511498810468,1.0444091990483744
2025-03-15,1274,6643,12778,1336,1317,7.86375,10505.97,9.97026138675849,1.0486656200941915,1.0337519623233908
2025-03-16,1263,6669,12820,1336,1318,7.606803892215569,10162.69,9.851794071762871,1.0577988915281076,1.0435471100554237
2025-03-17,1254,6697,12841,1318,1308,7.691479514415782,10137.37,9.765594579861382,1.0510366826156299,1.0430622009569377
2025-03-18,1331,6779,12901,1397,1384,8.124595561918396,11350.06,10.317029687621114,1.0495867768595042,1.0398196844477836
2025-03-19,1352,6792,12937,1427,1409,7.77354590049054,11092.85,10.450645435572389,1.055473372781065,1.0421597633136095
2025-03-20,1248,6798,12949,1316,1300,7.962720364741641,10478.94,9.637809869487992,1.0544871794871795,1.0416666666666667
2025-03-21,1306,6804,12964,1382,1362,7.905622286541244,10925.57,10.074051218759642,1.0581929555895866,1.0428790199081164
2025-03-22,1320,6822,12999,1397,1377,7.92707229778096,11074.12,10.154627279021463,1.0583333333333333,1.0431818181818182
2025-03-23,1378,6871,13066,1444,1426,7.770006925207756,11219.89,10.546456451859788,1.0478955007256894,1.034833091436865
2025-03-24,1326,6894,13091,1393,1371,8.166066044508256,11375.33,10.12909632571996,1.05052790346908,1.0339366515837105
2025-03-25,1267,6873,13122,1334,1318,7.748305847076462,10336.24,9.655540313976529,1.052880820836622,1.0402525651144436
2025-03-26,1340,6889,13180,1422,1389,7.846244725738397,11157.36,10.166919575113809,1.0611940298507463,1.0365671641791045
2025-03-27,1299,6919,13214,1366,1350,8.164743777452417,11153.04,9.83048282125019,1.0515781370284834,1.0392609699769053
2025-03-28,1339,6947,13227,1408,1390,7.871001420454546,11082.37,10.12323278143192,1.0515309932785661,1.0380881254667662
2025-03-29,1315,6967,13253,1401,1377,7.839136331192005,10982.63,9.922281747528862,1.0653992395437262,1.047148288973384
2025-03-30,1357,6929,13294,1425,1408,7.90762105263158,11268.36,10.207612456747404,1.0501105379513633,1.0375829034635224
2025-03-31,1269,6863,13330,1346,1331,7.770170876671619,10458.65,9.519879969992498,1.0606776989755713,1.0488573680063042
2025-04-01,1332,6871,13339,1396,1382,7.702808022922636,10753.12,9.985756053677187,1.048048048048048,1.0375375375375375
2025-04-02,1285,6887,13388,1360,1343,7.772654411764705,10570.81,9.59814759486107,1.0583657587548638,1.045136186770428
2025-04-03,1287,6902,13390,1338,1322,7.617832585949178,10192.66,9.611650485436893,1.0396270396270397,1.0271950271950272
2025-04-04,1339,6932,13390,1400,1383,7.937035714285715,11111.85,10.0,1.0455563853622105,1.0328603435399553
2025-04-05,1373,6975,13427,1443,1426,7.523056133056134,10855.77,10.225664705444254,1.0509832483612527,1.0386016023306628
2025-04-06,1344,7003,13457,1421,1408,7.876418015482055,11192.39,9.987367169502862,1.0572916666666667,1.0476190476190477
2025-04-07,1348,7048,13506,1420,1405,7.748338028169013,11002.64,9.980749296608915,1.053412462908012,1.0422848664688427
2025-04-08,1337,7017,13540,1402,1382,7.874151212553494,11039.56,9.874446085672082,1.0486163051608077,1.0336574420344053
2025-04-09,1379,7094,13556,1457,1438,7.541585449553878,10988.09,10.172617291236353,1.056562726613488,1.0427846265409717
2025-04-10,1329,7130,13586,1398,1378,7.848605150214593,10972.35,9.782128661857795,1.0519187358916477,1.036869826937547
2025-04-11,1392,7210,13617,1471,1455,7.39906186267845,10884.02,10.222515972681208,1.0567528735632183,1.0452586206896552
2025-04-12,1348,7165,13646,1422,1401,7.693115330520394,10939.61,9.878352630807562,1.0548961424332344,1.0393175074183976
2025-04-13,1363,7212,13671,1427,1407,7.777379117028731,11098.32,9.970009509180016,1.0469552457813647,1.0322817314746882
2025-04-14,1399,7212,13696,1468,1449,7.704128065395095,11309.66,10.21466121495327,1.0493209435310937,1.0357398141529663
2025-04-15,1309,7186,13687,1391,1370,8.075514018691589,11233.04,9.563819682910792,1.0626432391138274,1.0466004583651642
2025-04-16,1396,7192,13719,1471,1449,7.726852481305235,11366.2,10.175668780523361,1.0537249283667622,1.0379656160458453
2025-04-17,1459,7206,13744,1539,1515,7.803274853801169,12009.24,10.615541327124564,1.0548320767649075,1.0383824537354351
2025-04-18,1444,7244,13760,1522,1506,8.058823915900131,12265.53,10.494186046511627,1.054016620498615,1.0429362880886426
2025-04-19,1347,7238,13806,1420,1401,7.693654929577464,10924.99,9.756627553237724,1.0541945063103193,1.0400890868596881
2025-04-20,1391,7258,13836,1461,1442,7.599863107460643,11103.4,10.053483665799364,1.0503235082674336,1.0366642703091302
2025-04-21,1388,7266,13858,1450,1439,7.688310344827586,11148.05,10.01587530668206,1.0446685878962536,1.0367435158501441
2025-04-22,1396,7285,13870,1484,1466,7.693537735849056,11417.21,10.064888248017304,1.0630372492836677,1.0501432664756447
2025-04-23,1381,7321,13908,1439,1426,8.040076441973593,11569.67,9.929536957146965,1.0419985517740769,1.0325850832729906
2025-04-24,1437,7293,13937,1508,1487,7.5142374005305035,11331.47,10.310683791346776,1.0494084899095337,1.034794711203897
2025-04-25,1440,7322,13968,1507,1486,8.028885202388853,12099.53,10.309278350515463,1.0465277777777777,1.0319444444444446
2025-04-26,1386,7382,13990,1463,1437,7.58624060150376,11098.67,9.907076483202287,1.0555555555555556,1.0367965367965368
2025-04-27,1437,7392,14054,1512,1497,7.71787037037037,11669.42,10.224847018642379,1.0521920668058455,1.0417536534446765
2025-04-28,1493,7458,14077,1577,1554,7.762454026632847,12241.39,10.605952972934574,1.056262558606832,1.0408573342263898
2025-04-29,1452,7473,14109,1524,1508,7.948057742782153,12112.84,10.2913034233468,1.0495867768595042,1.0385674931129476
2025-04-30,1432,7512,14148,1507,1492,7.886443264764433,11884.87,10.121571953633023,1.0523743016759777,1.041899441340782
2025-05-01,1416,7449,14174,1498,1480,7.743531375166889,11599.81,9.990122759983068,1.057909604519774,1.0451977401129944
2025-05-02,1442,7439,14214,1522,1500,7.831984231274639,11920.28,10.144927536231885,1.0554785020804438,1.0402219140083218
2025-05-03,1402,7472,14250,1490,1471,7.817114093959732,11647.5,9.83859649122807,1.0627674750356633,1.0492154065620543
2025-05-04,1455,7471,14287,1537,1511,7.98459336369551,12272.32,10.184083432491075,1.0563573883161512,1.0384879725085912
2025-05-05,1405,7469,14313,1483,1461,7.730910316925152,11464.94,9.81625096066513,1.0555160142348754,1.0398576512455515
2025-05-06,1564,7545,14338,1656,1631,7.798762077294686,12914.75,10.908076440228763,1.0588235294117647,1.042838874680307
